Date,DJIA
2016-02-24,0.0032382943160707
2016-02-25,0.012878310821337724
2016-02-26,-0.00343279433927568
2016-02-29,-0.007420127434588086
2016-03-01,0.02110496038052867
2016-03-02,0.002030244399456649
2016-03-03,0.002637980540082685
2016-03-04,0.0037104290733309675
2016-03-07,0.003950173334010154
2016-03-08,-0.006433755188539947
2016-03-09,0.00213744121173165
2016-03-10,-0.00030755324106201964
2016-03-11,0.012837776261054534
2016-03-14,0.0009190743672995438
2016-03-15,0.001300032931597972
2016-03-16,0.004302834112419607
2016-03-17,0.008988377471271125
2016-03-18,0.0069107693483385635
2016-03-21,0.0012253147837339995
2016-03-22,-0.002343346276318048
2016-03-23,-0.004548849646467179
2016-03-24,0.0007507817481475776
2016-03-28,0.0011224285670001777
2016-03-29,0.005572658863993718
