Date,DJIA
2019-06-28,26599.9609375
2019-07-01,26717.4296875
2019-07-02,26786.6796875
2019-07-03,26966.0
2019-07-05,26922.119140625
2019-07-08,26806.140625
2019-07-09,26783.490234375
2019-07-10,26860.19921875
2019-07-11,27088.080078125
2019-07-12,27332.029296875
2019-07-15,27359.16015625
2019-07-16,27335.630859375
2019-07-17,27219.849609375
2019-07-18,27222.970703125
2019-07-19,27154.19921875
2019-07-22,27171.900390625
2019-07-23,27349.189453125
2019-07-24,27269.970703125
2019-07-25,27140.98046875
2019-07-26,27192.44921875
2019-07-29,27221.349609375
2019-07-30,27198.01953125
2019-07-31,26864.26953125
2019-08-01,26583.419921875
2019-08-02,26485.009765625
2019-08-05,25717.740234375
2019-08-06,26029.51953125
2019-08-07,26007.0703125
2019-08-08,26378.189453125
2019-08-09,26287.439453125
2019-08-12,25896.439453125
2019-08-13,26279.91015625
2019-08-14,25479.419921875
2019-08-15,25579.390625
2019-08-16,25886.009765625
2019-08-19,26135.7890625
2019-08-20,25962.439453125
2019-08-21,26202.73046875
2019-08-22,26252.240234375
2019-08-23,25628.900390625
2019-08-26,25898.830078125
2019-08-27,25777.900390625
2019-08-28,26036.099609375
2019-08-29,26362.25
2019-08-30,26403.279296875
2019-09-03,26118.01953125
2019-09-04,26355.470703125
2019-09-05,26728.150390625
2019-09-06,26797.4609375
2019-09-09,26835.509765625
2019-09-10,26909.4296875
2019-09-11,27137.0390625
2019-09-12,27182.44921875
2019-09-13,27219.51953125
2019-09-16,27076.8203125
2019-09-17,27110.80078125
2019-09-18,27147.080078125
2019-09-19,27094.7890625
2019-09-20,26935.0703125
2019-09-23,26949.990234375
2019-09-24,26807.76953125
2019-09-25,26970.7109375
2019-09-26,26891.119140625
2019-09-27,26820.25
2019-09-30,26916.830078125
2019-10-01,26573.0390625
2019-10-02,26078.619140625
2019-10-03,26201.0390625
2019-10-04,26573.720703125
2019-10-07,26478.01953125
2019-10-08,26164.0390625
2019-10-09,26346.009765625
2019-10-10,26496.669921875
2019-10-11,26816.58984375
2019-10-14,26787.359375
2019-10-15,27024.80078125
2019-10-16,27001.98046875
2019-10-17,27025.880859375
2019-10-18,26770.19921875
2019-10-21,26827.640625
2019-10-22,26788.099609375
2019-10-23,26833.94921875
2019-10-24,26805.529296875
2019-10-25,26958.060546875
2019-10-28,27090.720703125
2019-10-29,27071.4609375
2019-10-30,27186.689453125
2019-10-31,27046.23046875
2019-11-01,27347.359375
2019-11-04,27462.109375
2019-11-05,27492.630859375
2019-11-06,27492.560546875
2019-11-07,27674.80078125
2019-11-08,27681.240234375
2019-11-11,27691.490234375
2019-11-12,27691.490234375
2019-11-13,27783.58984375
2019-11-14,27781.9609375
2019-11-15,28004.890625
2019-11-18,28036.220703125
2019-11-19,27934.01953125
2019-11-20,27821.08984375
2019-11-21,27766.2890625
2019-11-22,27875.619140625
2019-11-25,28066.470703125
2019-11-26,28121.6796875
2019-11-27,28164.0
2019-11-29,28051.41015625
2019-12-02,27783.0390625
2019-12-03,27502.810546875
2019-12-04,27649.779296875
2019-12-05,27677.7890625
2019-12-06,28015.060546875
2019-12-09,27909.599609375
2019-12-10,27881.720703125
2019-12-11,27911.30078125
2019-12-12,28132.05078125
2019-12-13,28135.380859375
2019-12-16,28235.890625
2019-12-17,28267.16015625
2019-12-18,28239.279296875
2019-12-19,28376.9609375
2019-12-20,28455.08984375
2019-12-23,28551.529296875
2019-12-24,28515.44921875
2019-12-26,28621.390625
2019-12-27,28645.259765625
2019-12-30,28462.140625
2019-12-31,28538.439453125
2020-01-02,28868.80078125
2020-01-03,28634.880859375
2020-01-06,28703.380859375
2020-01-07,28583.6796875
2020-01-08,28745.08984375
2020-01-09,28956.900390625
2020-01-10,28823.76953125
2020-01-13,28907.05078125
2020-01-14,28939.669921875
2020-01-15,29030.220703125
2020-01-16,29297.640625
2020-01-17,29348.099609375
2020-01-21,29196.0390625
2020-01-22,29186.26953125
2020-01-23,29160.08984375
2020-01-24,28989.73046875
2020-01-27,28535.80078125
2020-01-28,28722.849609375
2020-01-29,28734.44921875
2020-01-30,28859.439453125
2020-01-31,28256.029296875
2020-02-03,28399.810546875
2020-02-04,28807.630859375
2020-02-05,29290.849609375
2020-02-06,29379.76953125
2020-02-07,29102.509765625
2020-02-10,29276.8203125
2020-02-11,29276.33984375
2020-02-12,29551.419921875
2020-02-13,29423.310546875
2020-02-14,29398.080078125
2020-02-18,29232.189453125
2020-02-19,29348.029296875
2020-02-20,29219.98046875
2020-02-21,28992.41015625
2020-02-24,27960.80078125
2020-02-25,27081.359375
2020-02-26,26957.58984375
2020-02-27,25766.640625
2020-02-28,25409.359375
2020-03-02,26703.3203125
2020-03-03,25917.41015625
2020-03-04,27090.859375
2020-03-05,26121.279296875
2020-03-06,25864.779296875
2020-03-09,23851.01953125
2020-03-10,25018.16015625
2020-03-11,23553.220703125
2020-03-12,21200.619140625
2020-03-13,23185.619140625
2020-03-16,20188.51953125
2020-03-17,21237.380859375
2020-03-18,19898.919921875
2020-03-19,20087.189453125
2020-03-20,19173.98046875
2020-03-23,18591.9296875
2020-03-24,20704.91015625
2020-03-25,21200.55078125
2020-03-26,22552.169921875
2020-03-27,21636.779296875
2020-03-30,22327.48046875
2020-03-31,21917.16015625
2020-04-01,20943.509765625
2020-04-02,21413.439453125
2020-04-03,21052.529296875
2020-04-06,22679.990234375
2020-04-07,22653.859375
2020-04-08,23433.5703125
2020-04-09,23719.369140625
2020-04-13,23390.76953125
2020-04-14,23949.759765625
2020-04-15,23504.349609375
2020-04-16,23537.6796875
2020-04-17,24242.490234375
2020-04-20,23650.439453125
2020-04-21,23018.880859375
2020-04-22,23475.8203125
2020-04-23,23515.259765625
2020-04-24,23775.26953125
2020-04-27,24133.779296875
2020-04-28,24101.55078125
2020-04-29,24633.859375
2020-04-30,24345.720703125
2020-05-01,23723.689453125
2020-05-04,23749.759765625
2020-05-05,23883.08984375
2020-05-06,23664.640625
2020-05-07,23875.890625
2020-05-08,24331.3203125
2020-05-11,24221.990234375
2020-05-12,23764.779296875
2020-05-13,23247.970703125
2020-05-14,23625.33984375
2020-05-15,23685.419921875
2020-05-18,24597.369140625
2020-05-19,24206.859375
2020-05-20,24575.900390625
2020-05-21,24474.119140625
2020-05-22,24465.16015625
2020-05-26,24995.109375
2020-05-27,25548.26953125
2020-05-28,25400.640625
2020-05-29,25383.109375
2020-06-01,25475.01953125
2020-06-02,25742.650390625
2020-06-03,26269.890625
2020-06-04,26281.8203125
2020-06-05,27110.98046875
2020-06-08,27572.439453125
2020-06-09,27272.30078125
2020-06-10,26989.990234375
2020-06-11,25128.169921875
2020-06-12,25605.5390625
2020-06-15,25763.16015625
2020-06-16,26289.98046875
2020-06-17,26119.609375
2020-06-18,26080.099609375
2020-06-19,25871.4609375
2020-06-22,26024.9609375
2020-06-23,26156.099609375
